DR Number,date_rptd,date_occ,Time Occurred,area,area_name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
211010369,2021-07-19,2021-07-19,1430,10,West Valley,1008,997,TRAFFIC COLLISION,3037 3102 3003 3026 4026 3029 3032,24.0,M,H,104.0,DRIVEWAY,ROSCOE                       BL,BALBOA                       PL,"(34.2212, -118.5011)"
210313432,2021-07-24,2021-07-24,1300,3,Southwest,314,997,TRAFFIC COLLISION,3101 3002 3026 4025 3034 3036,,M,O,101.0,STREET,ADAMS                        BL,3RD                          AV,"(34.0326, -118.32)"
211609985,2021-07-28,2021-07-28,50,16,Foothill,1689,997,TRAFFIC COLLISION,3004 3028 4026 3030,47.0,M,O,101.0,STREET,CROCKETT                     ST,CLYBOURN                     AV,"(34.2203, -118.365)"
211110457,2021-07-05,2021-07-05,1650,11,Northeast,1176,997,TRAFFIC COLLISION,4024 3008 3024 3036 3101 0605 3401 3701,36.0,F,H,101.0,STREET,CRYSTAL,MEADOWVALE,"(34.0912, -118.2333)"
210911347,2021-07-07,2021-06-05,950,9,Van Nuys,994,997,TRAFFIC COLLISION,3101 3028 4026 3006 3030 3037,25.0,M,O,101.0,STREET,VALLEY VISTA                 BL,ALLOTT                       AV,"(34.1445, -118.4282)"
211710897,2021-07-23,2021-07-18,2030,17,Devonshire,1787,997,TRAFFIC COLLISION,3101 3004 3026 4026 3029 3037,52.0,M,W,101.0,STREET,LASSEN                       ST,WHITE OAK                    AV,"(34.2504, -118.5198)"
211911169,2021-07-21,2021-07-21,1310,19,Mission,1985,997,TRAFFIC COLLISION,3037 3104 3012 3028 4026 3034,45.0,M,H,101.0,STREET,VAN NUYS                     BL,ROSCOE                       BL,"(34.2215, -118.4488)"
211710741,2021-07-19,2021-07-19,1310,17,Devonshire,1762,997,TRAFFIC COLLISION,3101 3004 3028 4026 3034 3036,34.0,M,W,101.0,STREET,LASSEN                       ST,MASON                        AV,"(34.25, -118.5798)"
211216481,2021-07-26,2021-07-26,130,12,77th Street,1207,997,TRAFFIC COLLISION,3101 3037 3004 3025 4025 3039,33.0,M,B,101.0,STREET,HOOVER                       ST,VERNON                       AV,"(34.0037, -118.2872)"
210313550,2021-07-26,2021-07-26,1240,3,Southwest,395,997,TRAFFIC COLLISION,4025 3036 3004 3034 3025 3029 3101,20.0,F,B,101.0,STREET,VERNON,WESTERN,"(34.0037, -118.3089)"
211010292,2021-07-18,2021-07-17,1945,10,West Valley,1012,997,TRAFFIC COLLISION,3028 3101 4010 3006 3037 3039,40.0,M,O,101.0,STREET,SATICOY                      ST,BAIRD                        ST,"(34.2084, -118.5372)"
211010652,2021-07-28,2021-07-17,1133,10,West Valley,1078,997,TRAFFIC COLLISION,3010 3028 4026 3030 3035,35.0,M,O,101.0,STREET,5100    LIBBIT                       AV,,"(34.1619, -118.488)"
211313412,2021-07-29,2021-07-28,1945,13,Newton,1346,997,TRAFFIC COLLISION,3026 3801 3101 3401 0605 4024 3006 3030 3037 3039,44.0,M,H,101.0,STREET,HOOPER                       AV,42ND                         ST,"(34.0076, -118.2521)"
211415746,2021-07-28,2021-07-28,1825,14,Pacific,1477,997,TRAFFIC COLLISION,3003 3024 3035 3037 3101 3401 3701 4027,30.0,F,O,101.0,STREET,MANCHESTER                   AV,LA TIJERA                    BL,"(33.9599, -118.3914)"
210114151,2021-07-27,2021-07-26,855,1,Central,121,997,TRAFFIC COLLISION,0605 3002 3028 3030 3033 3034 3037 3101 4024,30.0,M,H,101.0,STREET,1ST,FIGUEROA,"(34.0581, -118.252)"
210212416,2021-07-26,2021-07-26,510,2,Rampart,246,997,TRAFFIC COLLISION,0605 3401 3701 3102 3004 3025 3033 3034 3036 4024,35.0,M,B,101.0,STREET,WESTLAKE,WILSHIRE,"(34.0574, -118.2747)"
211512423,2021-07-28,2021-07-28,335,15,N Hollywood,1599,997,TRAFFIC COLLISION,3028 4026 3030 3034 3037 3011 3101,,X,X,101.0,STREET,CAHUENGA                     BL,REGAL                        PL,"(34.135, -118.3611)"
210212373,2021-07-25,2021-07-24,2116,2,Rampart,205,997,TRAFFIC COLLISION,3401 3701 0605 3006 3028 3034 3101 4024,29.0,F,W,101.0,STREET,KENT                         ST,CORONADO                     ST,"(34.0771, -118.2718)"
211814261,2021-07-27,2021-07-26,2200,18,Southeast,1834,997,TRAFFIC COLLISION,4025 3037 3024 3101 3003,51.0,M,B,101.0,STREET,AVALON                       BL,107TH                        ST,"(33.9393, -118.2652)"
210911929,2021-07-21,2021-07-21,620,9,Van Nuys,966,997,TRAFFIC COLLISION,3101 4026 3006 3028 3030 3037,35.0,M,H,101.0,STREET,MAGNOLIA                     BL,NAGLE                        AV,"(34.1649, -118.4236)"
210313571,2021-07-27,2021-07-26,1333,3,Southwest,356,997,TRAFFIC COLLISION,4025 3036 0101 3002 3004 3026 3034 3101,30.0,M,W,101.0,STREET,EXPOSITION                   BL,NORMANDIE                    AV,"(34.0184, -118.3001)"
211609923,2021-07-27,2021-07-26,2040,16,Foothill,1601,997,TRAFFIC COLLISION,3003 3024 4026 3034 3037 3101,40.0,M,H,101.0,STREET,PAXTON                       ST,GLENOAKS                     BL,"(34.2799, -118.4176)"
211710978,2021-07-27,2021-07-27,800,17,Devonshire,1701,997,TRAFFIC COLLISION,3006 3028 4026 3034 3037 3101,50.0,M,W,101.0,STREET,20200    LIVORNO                      WY,,"(34.2809, -118.5776)"
211814223,2021-07-26,2021-07-25,1935,18,Southeast,1841,997,TRAFFIC COLLISION,4025 3037 3006 3028 3030 3101,50.0,M,H,101.0,STREET,HOOVER                       ST,105TH                        ST,"(33.9407, -118.287)"
211911125,2021-07-20,2021-07-02,1715,19,Mission,1983,997,TRAFFIC COLLISION,3028 4019 3004 3030 3037 3101,32.0,M,H,101.0,STREET,PARTHENIA                    ST,COLUMBUS                     AV,"(34.2283, -118.4654)"
211710621,2021-07-14,2021-07-14,1930,17,Devonshire,1759,997,TRAFFIC COLLISION,3101 3015 3024 4026 3036 3034,25.0,M,W,101.0,STREET,HASKELL                      AV,LASSEN                       ST,"(34.2501, -118.4762)"
211710807,2021-07-21,2021-07-20,2135,17,Devonshire,1787,997,TRAFFIC COLLISION,3101 3006 3028 4026 3037 3039 3602,,M,O,101.0,STREET,LASSEN                       ST,ZELZAH                       AV,"(34.2504, -118.5233)"
211010403,2021-07-20,2021-07-20,1535,10,West Valley,1065,997,TRAFFIC COLLISION,3024 4026 3029 3037 3003 3101,69.0,F,W,101.0,STREET,KILLION                      ST,NEWCASTLE                    AV,"(34.1709, -118.5244)"
211216574,2021-07-27,2021-07-27,1225,12,77th Street,1265,997,TRAFFIC COLLISION,3101 3036 3008 3025 3029 4025,30.0,M,B,101.0,STREET,VERMONT                      AV,MANCHESTER                   AV,"(33.96, -118.2918)"
211216440,2021-07-25,2021-07-24,535,12,77th Street,1258,997,TRAFFIC COLLISION,3101 3037 4025 3011 3028 3034,,M,B,101.0,STREET,78TH                         ST,SAN PEDRO                    ST,"(33.9688, -118.2695)"
211111276,2021-07-28,2021-07-27,1620,11,Northeast,1153,997,TRAFFIC COLLISION,0605 3006 3028 3030 3035 3037 3040 3101 4024 3401,46.0,F,H,101.0,STREET,LOS HERMOSOS                 WY,HOBART                       BL,"(34.1131, -118.3027)"
210512014,2021-07-29,2021-06-18,1200,5,Harbor,589,997,TRAFFIC COLLISION,4025 3030 3101 3004,46.0,M,H,101.0,STREET,400 W  38TH                         ST,,"(33.7096, -118.2879)"
211414691,2021-07-09,2021-07-08,2245,14,Pacific,1494,997,TRAFFIC COLLISION,3039 3004 3025 3035 3037 3101 3401 3701 4027,26.0,F,W,101.0,STREET,CENTURY                      BL,AVION                        DR,"(33.9454, -118.3901)"
211415540,2021-07-25,2021-07-24,1830,14,Pacific,1473,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4014,23.0,M,B,101.0,STREET,LINCOLN                      BL,83RD                         ST,"(33.9627, -118.4217)"
211010537,2021-07-24,2021-07-24,1910,10,West Valley,1017,997,TRAFFIC COLLISION,3037 3101 3004 3025 4026 3029 3038,67.0,M,A,101.0,STREET,SHERMAN                      WY,LOUISE                       AV,"(34.2012, -118.5098)"
211415495,2021-07-24,2021-07-23,215,14,Pacific,1407,997,TRAFFIC COLLISION,4027 3006 3025 3030 3037 3101 3401 3701 3035,20.0,M,O,101.0,STREET,NATIONAL                     BL,WOODBINE                     AV,"(34.0291, -118.4076)"
211911371,2021-07-27,2021-07-26,2050,19,Mission,1985,997,TRAFFIC COLLISION,3101 3004 3026 4026 3029 3037,46.0,M,H,101.0,STREET,ROSCOE                       BL,LENNOX                       AV,"(34.2216, -118.446)"
210313518,2021-07-26,2021-07-26,233,3,Southwest,363,997,TRAFFIC COLLISION,3101 3037 3006 3026 4025 3030,20.0,M,O,101.0,STREET,SOMERSET                     DR,SANTO TOMAS                  DR,"(34.0112, -118.3415)"
211609784,2021-07-20,2021-07-14,1545,16,Foothill,1651,997,TRAFFIC COLLISION,3602 1218 3004 3028 3036 3101 4016,51.0,M,H,101.0,STREET,BRANFORD                     ST,HADDON                       AV,"(34.2433, -118.4099)"
211609847,2021-07-22,2021-07-21,2210,16,Foothill,1602,997,TRAFFIC COLLISION,3006 3037 3101 3028 4026 3030,,M,H,101.0,STREET,FILMORE                      ST,DRONFIELD                    AV,"(34.2815, -118.4083)"
211911014,2021-07-18,2021-07-18,130,19,Mission,1901,997,TRAFFIC COLLISION,3101 3030 3006 3028 4026 3037 3039,,F,O,101.0,STREET,FOOTHILL                     BL,BALBOA                       BL,"(34.3216, -118.4958)"
210912141,2021-07-27,2021-07-26,2125,9,Van Nuys,914,997,TRAFFIC COLLISION,3101 3006 3028 4026 3030 3037 3039,40.0,M,H,101.0,STREET,CEDROS                       AV,VANOWEN                      ST,"(34.1957, -118.4531)"
210511993,2021-07-28,2021-07-28,2215,5,Harbor,529,997,TRAFFIC COLLISION,3101 3037 3011 3028 4025 3030 3034,,X,X,101.0,STREET,ANAHEIM                      ST,WATSON                       AV,"(33.7808, -118.2475)"
211216655,2021-07-29,2021-07-28,1815,12,77th Street,1251,997,TRAFFIC COLLISION,4025 3003 3025 3029 1218 3037 3101,50.0,M,B,101.0,STREET,VICTORIA,71ST,"(33.9756, -118.3323)"
211814120,2021-07-24,2021-07-24,135,18,Southeast,1842,997,TRAFFIC COLLISION,3101 3037 3006 3028 4025 3030,40.0,M,H,101.0,STREET,109TH                        ST,SAN PEDRO,"(33.9374, -118.2695)"
212111808,2021-07-25,2021-07-25,50,21,Topanga,2148,997,TRAFFIC COLLISION,3101 3009 3024 4026 3038 3036,67.0,M,W,101.0,STREET,VANOWEN                      ST,OSO                          AV,"(34.1938, -118.5753)"
210313458,2021-07-25,2021-07-20,1455,3,Southwest,379,997,TRAFFIC COLLISION,3101 3037 3028 4025 3018,31.0,M,B,101.0,STREET,VERMONT                      AV,39TH                         ST,"(34.0155, -118.2915)"
210313662,2021-07-28,2021-07-28,1640,3,Southwest,397,997,TRAFFIC COLLISION,3037 3101 3004 3026 4025 3029,24.0,M,B,101.0,STREET,MARTIN LUTHER KING JR,WALTON                       AV,"(34.0109, -118.2941)"
211216414,2021-07-25,2021-07-24,1900,12,77th Street,1208,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101 4012,66.0,F,H,101.0,STREET,FIGUEROA                     ST,49TH                         PL,"(33.998, -118.2827)"
212012083,2021-07-25,2021-07-25,1910,20,Olympic,2099,997,TRAFFIC COLLISION,3008 3024 3035 3037 3101 3401 3701 2004 4027,52.0,F,B,101.0,STREET,VERMONT                      AV,WASHINGTON                   BL,"(34.04, -118.2916)"
210613325,2021-07-26,2021-07-26,1157,6,Hollywood,648,997,TRAFFIC COLLISION,3004 3026 3034 3036 3101 3401 3701 4027,20.0,,,101.0,STREET,SUNSET                       BL,WESTERN                      AV,"(34.0981, -118.3092)"
210711291,2021-07-26,2021-07-25,2130,7,Wilshire,737,997,TRAFFIC COLLISION,3035 3036 3101 3401 3701 3004 3028 3039 4007,39.0,M,W,101.0,STREET,LA BREA                      AV,4TH                          ST,"(34.0669, -118.344)"
210912205,2021-07-28,2021-07-28,1700,9,Van Nuys,914,997,TRAFFIC COLLISION,3101 3004 3026 4026 3029 3037,24.0,M,H,101.0,STREET,SHERMAN                      WY,KESTER                       AV,"(34.2011, -118.4575)"
211711105,2021-07-30,2021-04-20,1400,17,Devonshire,1791,997,TRAFFIC COLLISION,3036 3101 3004 3024 4026,69.0,M,W,101.0,STREET,ROSCOE                       BL,MASON                        AV,"(34.2201, -118.5798)"
211710926,2021-07-25,2021-07-25,230,17,Devonshire,1723,997,TRAFFIC COLLISION,3014 3101 3024 3037 4026,39.0,M,H,101.0,STREET,DE SOTO                      AV,RINALDI                      ST,"(34.27, -118.5886)"
211610041,2021-07-29,2021-07-28,2145,16,Foothill,1684,997,TRAFFIC COLLISION,3101 3009 3024 4026 3036,26.0,M,W,101.0,STREET,LANKERSHIM                   BL,STRATHERN                    ST,"(34.2157, -118.3878)"
211911178,2021-07-21,2021-07-21,1700,19,Mission,1963,997,TRAFFIC COLLISION,3101 3008 3024 4026 3037,64.0,M,W,101.0,STREET,PLUMMER                      ST,VAN NUYS                     BL,"(34.2427, -118.4502)"
210912098,2021-07-26,2021-07-25,2336,9,Van Nuys,919,997,TRAFFIC COLLISION,,20.0,X,X,101.0,STREET,FULTON                       AV,KITTRIDGE                    ST,"(34.1903, -118.4225)"
211512099,2021-07-20,2021-07-20,1600,15,N Hollywood,1557,997,TRAFFIC COLLISION,3004 3025 4026 3034 3036 3101,21.0,F,H,101.0,STREET,VINELAND                     AV,HESBY                        ST,"(34.162, -118.3703)"
210911807,2021-07-18,2021-07-18,1428,9,Van Nuys,935,997,TRAFFIC COLLISION,3036 3101 3003 3024 4026,62.0,F,H,101.0,STREET,VICTORY                      BL,TYRONE                       AV,"(34.1867, -118.4443)"
210711198,2021-07-23,2021-07-23,1715,7,Wilshire,738,997,TRAFFIC COLLISION,3025 3035 3037 3101 3401 3701 3008 4027,16.0,M,H,101.0,STREET,HIGHLAND                     AV,WILSHIRE                     BL,"(34.0621, -118.3385)"
211512463,2021-07-28,2021-07-28,1235,15,N Hollywood,1532,997,TRAFFIC COLLISION,3037 3101 3003 3024 4026 3029 1218,21.0,M,H,101.0,STREET,COLDWATER CA                 AV,KITTRIDGE                    ST,"(34.1797, -118.4014)"
211415555,2021-07-25,2021-07-25,1415,14,Pacific,1444,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,29.0,M,O,101.0,STREET,WASHINGTON                   BL,ABBOT KINNEY                 BL,"(33.9882, -118.4521)"
212111909,2021-07-28,2021-07-24,1000,21,Topanga,2136,997,TRAFFIC COLLISION,3008 3026 4026 3029 3062,54.0,M,W,101.0,STREET,CANOGA                       AV,SHERMAN                      WY,"(34.201, -118.5977)"
211512363,2021-07-26,2021-07-26,1245,15,N Hollywood,1512,997,TRAFFIC COLLISION,3011 3028 4026 3032 3034 3037 3103,,M,W,108.0,PARKING LOT,BELLAIRE                     AV,RAYMER                       ST,"(34.2037, -118.4094)"
211710750,2021-07-19,2021-07-19,1930,17,Devonshire,1781,997,TRAFFIC COLLISION,3101 3004 3024 4026 3037 3038,39.0,M,H,101.0,STREET,MASON                        AV,NORDHOFF                     ST,"(34.2318, -118.5797)"
211911297,2021-07-25,2021-07-25,153,19,Mission,1969,997,TRAFFIC COLLISION,3101 3004 3024 4026 3037,21.0,M,H,101.0,STREET,OSBORNE                      ST,ARLETA                       AV,"(34.2421, -118.4261)"
210114010,2021-07-25,2021-07-25,125,1,Central,195,997,TRAFFIC COLLISION,4024 0605,63.0,M,H,101.0,STREET,BROADWAY,14TH                         ST,"(34.0355, -118.2625)"
210114274,2021-07-29,2021-07-29,1300,1,Central,118,997,TRAFFIC COLLISION,3028 3034 4024 0605 3101 3401 3006 3037 3033 3701,21.0,M,H,101.0,STREET,BAKER                        ST,AURORA,"(34.0706, -118.2268)"
210114311,2021-07-29,2021-07-18,1820,1,Central,156,997,TRAFFIC COLLISION,4024,63.0,F,B,101.0,STREET,SAN PEDRO,5TH,"(34.0442, -118.2439)"
210113840,2021-07-21,2021-07-21,1700,1,Central,151,997,TRAFFIC COLLISION,3004 3026 3029 3037 3101 4024 3401 3701 0605,23.0,M,H,101.0,STREET,FIGUEROA                     ST,5TH                          ST,"(34.0523, -118.2571)"
210114202,2021-07-28,2021-07-27,800,1,Central,101,997,TRAFFIC COLLISION,0605 4024,48.0,M,H,101.0,STREET,BROADWAY,CESAR E CHAVEZ,"(34.0685, -118.246)"
210114344,2021-07-30,2021-07-30,1000,1,Central,156,997,TRAFFIC COLLISION,0605 3401 3701 3037 3102 3006 3028 3034 3101 4024,27.0,M,W,101.0,STREET,SAN JULIAN                   ST,5TH                          ST,"(34.0446, -118.245)"
210212367,2021-07-24,2021-07-24,1630,2,Rampart,205,997,TRAFFIC COLLISION,0605 3101 3401 3701 3039 3801 3006 3028 4024,42.0,F,H,101.0,STREET,DILLON                       ST,SILVER LAKE                  AV,"(34.08, -118.2781)"
210212516,2021-07-28,2021-07-27,2225,2,Rampart,212,997,TRAFFIC COLLISION,0605 3004 3028 3030 3101 4024 3036 3401 3701,26.0,M,W,101.0,STREET,VIRGIL                       AV,CLINTON                      ST,"(34.0818, -118.2868)"
210212528,2021-07-28,2021-07-28,625,2,Rampart,246,997,TRAFFIC COLLISION,4024 3004 3028 0605 3101 3401 3701 3037 3034 3033,53.0,M,A,101.0,STREET,6TH                          ST,BONNIE BRAE                  ST,"(34.0585, -118.2725)"
210212590,2021-07-29,2021-07-29,1330,2,Rampart,237,997,TRAFFIC COLLISION,0605 3004 3026 3029 3101 4024 3401 3701 3036 3033,41.0,F,H,101.0,STREET,BEAUDRY                      AV,S  HARBOR                       FY,"(34.0621, -118.2619)"
210212697,2021-07-31,2021-07-31,1200,2,Rampart,251,997,TRAFFIC COLLISION,3002 3028 3032 3034 3101 4024,30.0,M,W,108.0,PARKING LOT,3RD                          ST,RAMPART                      ST,"(34.0663, -118.2789)"
210612726,2021-07-15,2021-07-14,9,6,Hollywood,636,997,TRAFFIC COLLISION,3004 3026 3029 3035 3036 3101 3401 3701 4006,35.0,F,H,101.0,STREET,HOLLYWOOD                    BL,CAHUENGA                     BL,"(34.1016, -118.3295)"
210612994,2021-07-20,2021-07-20,1130,6,Hollywood,666,997,TRAFFIC COLLISION,4027,20.0,,,108.0,PARKING LOT,WILCOX                       AV,FOUNTAIN                     AV,"(34.0943, -118.331)"
210613192,2021-07-24,2021-07-24,955,6,Hollywood,622,997,TRAFFIC COLLISION,3011 3026 3029 3034 3037 3101 3401 3701 4027,30.0,M,B,101.0,STREET,LAUREL CANYON                BL,JOVENITA CANYON              DR,"(34.1136, -118.3734)"
210212417,2021-04-24,2021-04-24,1705,2,Rampart,239,997,TRAFFIC COLLISION,0605 3030 4024,34.0,M,W,101.0,STREET,TEMPLE                       ST,BEAUDRY                      AV,"(34.0636, -118.2517)"
210410759,2021-07-15,2021-07-15,1740,4,Hollenbeck,477,997,TRAFFIC COLLISION,3401 3701 3006 0605 3002 3028 3030 3034 3101 4024,,M,W,101.0,STREET,ORME                         AV,7TH                          ST,"(34.0307, -118.2134)"
210511899,2021-07-27,2021-07-26,2145,5,Harbor,504,997,TRAFFIC COLLISION,3037 3024 3101 3004 3025 4005,43.0,M,B,101.0,STREET,NORMANDIE,DEL AMO,"(33.8464, -118.2992)"
210511901,2021-07-27,2021-07-26,2130,5,Harbor,513,997,TRAFFIC COLLISION,3003 3025 3029 4005,25.0,M,B,101.0,STREET,PACIFIC COAST                HY,FRAMPTON,"(33.7895, -118.3)"
210613142,2021-07-23,2021-07-23,535,6,Hollywood,665,997,TRAFFIC COLLISION,3034 3036 3101 3401 3701 3009 3025 4027,45.0,F,H,101.0,STREET,CITRUS                       AV,WILLOUGHBY                   AV,"(34.0871, -118.3397)"
210511909,2021-07-27,2021-07-26,2000,5,Harbor,557,997,TRAFFIC COLLISION,4005 3036 0101 3004 3024 3101,33.0,M,W,101.0,STREET,MEYLER                       ST,1ST                          ST,"(33.7433, -118.2967)"
210212420,2021-07-26,2021-07-15,900,2,Rampart,299,997,TRAFFIC COLLISION,0605 3006 3028 3101 3401 3701 4002 3030 3102 3032,42.0,F,O,101.0,STREET,1500 W  PICO                         BL,,"(34.0439, -118.2752)"
210212621,2021-07-30,2021-07-30,100,2,Rampart,289,997,TRAFFIC COLLISION,3401 3701 3037 3028 3033 3030 0605 3006 3101 4002,55.0,M,W,101.0,STREET,12TH                         ST,ALBANY                       ST,"(34.0449, -118.2731)"
210613187,2021-07-24,2021-07-24,127,6,Hollywood,648,997,TRAFFIC COLLISION,3004 3026 3029 3035 3036 3101 3401 3701 4006,33.0,M,W,101.0,STREET,SUNSET                       BL,WESTERN                      AV,"(34.0981, -118.3092)"
210212664,2021-07-30,2021-07-30,240,2,Rampart,237,997,TRAFFIC COLLISION,0605 4002 3101 3401 3701 3039 3026,30.0,F,B,101.0,STREET,MIRAMAR                      ST,WITMER                       ST,"(34.0602, -118.2628)"
210411246,2021-07-31,2021-07-31,140,4,Hollenbeck,457,997,TRAFFIC COLLISION,4024 3401 3701 0605 3004 3028 3030 3035 3037 3101,35.0,M,H,101.0,STREET,SOTO                         ST,CITY VIEW                    ST,"(34.0469, -118.2032)"
210212694,2021-07-31,2021-07-29,1740,2,Rampart,275,997,TRAFFIC COLLISION,3401 3701 4024 3033 3036 0605 3008 3024 3029 3101,16.0,M,H,101.0,STREET,11TH                         ST,WESTLAKE                     AV,"(34.05, -118.2802)"
210711220,2021-07-24,2021-07-24,1150,7,Wilshire,759,997,TRAFFIC COLLISION,3028 4027 3006 3034 3037 3101 3401 3701,20.0,F,O,101.0,STREET,PICO                         BL,5TH                          AV,"(34.0474, -118.3224)"
